report_run_id,report_date,rank,risk_id,cluster_id,event_type,primary_asset_or_service,title,risk_category,business_function,score_used,likelihood_used,impact_used,evidence_strength,confidence,internal_signals_used,internal_outage_refs,recommended_actions_top,framework_mapping,executive_summary
702b6d38-f869-4f33-856b-5aaa22ba6bae,2026-03-18,11,RISK-OUTAGE_NETWORK-NETWORK-ED8652FB,CL-000029,OUTAGE_NETWORK,network,Network outage disrupts connectivity to critical services,Technology,Network Infrastructure,15,3,5,Weak,High,True,INC-0004,Increase network redundancy | Improve failover testing,NIST CP-2; NIST SC-5; ISO22301 8.4,Risk signal (Weak): OUTAGE_NETWORK affecting network in Network Infrastructure. Evidence window: 2026-01-06 to 2026-01-06 across 1 source(s). Representative sources: 2025 global network outage report and internet health check - Network World
702b6d38-f869-4f33-856b-5aaa22ba6bae,2026-03-18,12,RISK-OUTAGE_NETWORK-NETWORK-ED8652FB,CL-000031,OUTAGE_NETWORK,network,Network outage disrupts connectivity to critical services,Technology,Network Infrastructure,15,3,5,Weak,High,True,INC-0004,Increase network redundancy | Improve failover testing,NIST CP-2; NIST SC-5; ISO22301 8.4,Risk signal (Weak): OUTAGE_NETWORK affecting network in Network Infrastructure. Evidence window: 2026-01-20 to 2026-01-20 across 1 source(s). Representative sources: Verizon outage: Analysts and more weigh in - Fierce Network
702b6d38-f869-4f33-856b-5aaa22ba6bae,2026-03-18,13,RISK-OUTAGE_IDENTITY-LOGIN-1EAC82FB,CL-000032,OUTAGE_IDENTITY,login,Centralized identity/SSO outage disrupts workforce access,Technology,Identity & Access Management,15,3,5,Weak,High,True,INC-0001,Implement break-glass access for critical systems | Add synthetic login monitoring,NIST IA-2; NIST CP-2; ISO22301 8.4,Risk signal (Weak): OUTAGE_IDENTITY affecting login in Identity & Access Management. Evidence window: 2026-01-31 to 2026-01-31 across 1 source(s). Representative sources: ING Online Banking Outage: January 31 Login Issues Hit German Users - Meyka
702b6d38-f869-4f33-856b-5aaa22ba6bae,2026-03-18,14,RISK-OUTAGE_IDENTITY-IDENTITY-18AA8247,CL-000033,OUTAGE_IDENTITY,identity,Centralized identity/SSO outage disrupts workforce access,Technology,Cloud Infrastructure,15,3,5,Weak,High,True,INC-0005,Implement break-glass access for critical systems | Add synthetic login monitoring,NIST IA-2; NIST CP-2; ISO22301 8.4,Risk signal (Weak): OUTAGE_IDENTITY affecting identity in Cloud Infrastructure. Evidence window: 2026-02-04 to 2026-02-04 across 1 source(s). Representative sources: Azure outage disrupts VMs and identity services for over 10 hours - InfoWorld
702b6d38-f869-4f33-856b-5aaa22ba6bae,2026-03-18,15,RISK-SECURITY_RANSOMWARE-UNKNOWN-B3810008,CL-000041,SECURITY_RANSOMWARE,UNKNOWN,Ransomware disrupts operations and recovery capabilities,Cyber,Cybersecurity,15,3,5,Weak,High,True,INC-0006,Harden privileged access | Immutable backups + frequent restore testing,NIST IR-4; NIST CP-9; NIST AC-2,Risk signal (Weak): SECURITY_RANSOMWARE affecting UNKNOWN in Cybersecurity. Evidence window: 2026-03-09 to 2026-03-09 across 1 source(s). Representative sources: Expanding ransomware reach intensifies sector-wide cyber exposure - Insurance Business
702b6d38-f869-4f33-856b-5aaa22ba6bae,2026-03-18,16,RISK-OUTAGE_APPLICATION-UNKNOWN-E696CE94,CL-000046,OUTAGE_APPLICATION,UNKNOWN,Critical application outage disrupts business operations,Technology,Identity & Access Management,15,3,5,Weak,High,True,INC-0001,Add high-availability design or failover | Improve monitoring and alerting,NIST CP-2; NIST CP-10; ISO22301 8.4,Risk signal (Weak): OUTAGE_APPLICATION affecting UNKNOWN in Identity & Access Management. Evidence window: 2026-03-11 to 2026-03-11 across 1 source(s). Representative sources: Instagram Down: New Outage Causes Widespread Disruption in Posting and DM Functionality - CyberSecurityNews
702b6d38-f869-4f33-856b-5aaa22ba6bae,2026-03-18,17,RISK-OUTAGE_NETWORK-NETWORK-C79A7C5B,CL-000051,OUTAGE_NETWORK,network,Network outage disrupts connectivity to critical services,Technology,Cloud Infrastructure,15,3,5,Weak,High,True,INC-0005,Increase network redundancy | Improve failover testing,NIST CP-2; NIST SC-5; ISO22301 8.4,Risk signal (Weak): OUTAGE_NETWORK affecting network in Cloud Infrastructure. Evidence window: 2026-03-17 to 2026-03-17 across 1 source(s). Representative sources: 2026 network outage report and internet health check - Network World
702b6d38-f869-4f33-856b-5aaa22ba6bae,2026-03-18,18,RISK-OUTAGE_NETWORK-NETWORK-ED8652FB,CL-000004,OUTAGE_NETWORK,network,Network outage disrupts connectivity to critical services,Technology,Network Infrastructure,15,3,5,Weak,Medium,True,INC-0004,Increase network redundancy | Improve failover testing,NIST CP-2; NIST SC-5; ISO22301 8.4,Risk signal (Weak): OUTAGE_NETWORK affecting network in Network Infrastructure. Evidence window: 2025-08-20 to 2025-08-20 across 1 source(s). Representative sources: Statewide network outage disrupts essential services across South Dakota - KOTA Territory News
702b6d38-f869-4f33-856b-5aaa22ba6bae,2026-03-18,19,RISK-OUTAGE_CLOUD_REGION-CLOUD-B5107001,CL-000010,OUTAGE_CLOUD_REGION,cloud,Cloud region outage disrupts hosted workloads,Technology,Cloud Infrastructure,15,3,5,Weak,Medium,True,INC-0005,Implement multi-region failover for critical services | Run regional outage game days,NIST CP-10; NIST CP-2; ISO22301 8.4,Risk signal (Weak): OUTAGE_CLOUD_REGION affecting cloud in Cloud Infrastructure. Evidence window: 2025-10-19 to 2025-10-19 across 1 source(s). Representative sources: Amazon’s cloud services unit AWS nears recovery after major outage - Honolulu Star-Advertiser
702b6d38-f869-4f33-856b-5aaa22ba6bae,2026-03-18,20,RISK-OUTAGE_CLOUD_REGION-CLOUD-B5107001,CL-000011,OUTAGE_CLOUD_REGION,cloud,Cloud region outage disrupts hosted workloads,Technology,Cloud Infrastructure,15,3,5,Weak,Medium,True,INC-0005,Implement multi-region failover for critical services | Run regional outage game days,NIST CP-10; NIST CP-2; ISO22301 8.4,Risk signal (Weak): OUTAGE_CLOUD_REGION affecting cloud in Cloud Infrastructure. Evidence window: 2025-10-20 to 2025-10-20 across 1 source(s). Representative sources: The AWS US-East Outage: A Wake-Up Call For Cloud Resilience - Forrester
702b6d38-f869-4f33-856b-5aaa22ba6bae,2026-03-18,21,RISK-OUTAGE_CLOUD_REGION-CLOUD-B5107001,CL-000012,OUTAGE_CLOUD_REGION,cloud,Cloud region outage disrupts hosted workloads,Technology,Cloud Infrastructure,15,3,5,Weak,Medium,True,INC-0005,Implement multi-region failover for critical services | Run regional outage game days,NIST CP-10; NIST CP-2; ISO22301 8.4,"Risk signal (Weak): OUTAGE_CLOUD_REGION affecting cloud in Cloud Infrastructure. Evidence window: 2025-10-20 to 2025-10-20 across 1 source(s). Representative sources: Amazon cloud computing outage disrupts Snapchat, Ring and many other online services - PBS"
702b6d38-f869-4f33-856b-5aaa22ba6bae,2026-03-18,22,RISK-OUTAGE_CLOUD_REGION-CLOUD-B5107001,CL-000013,OUTAGE_CLOUD_REGION,cloud,Cloud region outage disrupts hosted workloads,Technology,Cloud Infrastructure,15,3,5,Weak,Medium,True,INC-0005,Implement multi-region failover for critical services | Run regional outage game days,NIST CP-10; NIST CP-2; ISO22301 8.4,Risk signal (Weak): OUTAGE_CLOUD_REGION affecting cloud in Cloud Infrastructure. Evidence window: 2025-10-20 to 2025-10-20 across 1 source(s). Representative sources: Amazon Cloud Outage Reveals Democratic Deficit in Relying on Big Tech - Tech Policy Press
702b6d38-f869-4f33-856b-5aaa22ba6bae,2026-03-18,23,RISK-OUTAGE_CLOUD_REGION-CLOUD-B5107001,CL-000015,OUTAGE_CLOUD_REGION,cloud,Cloud region outage disrupts hosted workloads,Technology,Cloud Infrastructure,15,3,5,Weak,Medium,True,INC-0005,Implement multi-region failover for critical services | Run regional outage game days,NIST CP-10; NIST CP-2; ISO22301 8.4,Risk signal (Weak): OUTAGE_CLOUD_REGION affecting cloud in Cloud Infrastructure. Evidence window: 2025-10-20 to 2025-10-20 across 1 source(s). Representative sources: An Amazon outage has rattled the internet. A computer scientist explains why the ‘cloud’ needs to change - The Conversation
702b6d38-f869-4f33-856b-5aaa22ba6bae,2026-03-18,24,RISK-OUTAGE_CLOUD_REGION-CLOUD-0785DCC0,CL-000016,OUTAGE_CLOUD_REGION,cloud,Cloud region outage disrupts hosted workloads,Technology,Distribution Operations,12,3,4,Medium,Medium,False,,Implement multi-region failover for critical services | Run regional outage game days,NIST CP-10; NIST CP-2; ISO22301 8.4,Risk signal (Medium): OUTAGE_CLOUD_REGION affecting cloud in Distribution Operations. Evidence window: 2025-10-21 to 2025-10-21 across 2 source(s). Representative sources: AWS Outage Highlights Cloud Dependency Risks in Supply Chains - Logistics Viewpoints | AWS Outage Highlights Cloud Dependency Risks in Supply Chains - Logistics Viewpoints
702b6d38-f869-4f33-856b-5aaa22ba6bae,2026-03-18,25,RISK-OUTAGE_APPLICATION-UNKNOWN-FEB563D0,CL-000005,OUTAGE_APPLICATION,UNKNOWN,Critical application outage disrupts business operations,Technology,Order Processing,12,3,4,Weak,Medium,True,INC-0002,Add high-availability design or failover | Improve monitoring and alerting,NIST CP-2; NIST CP-10; ISO22301 8.4,"Risk signal (Weak): OUTAGE_APPLICATION affecting UNKNOWN in Order Processing. Evidence window: 2025-08-28 to 2025-08-28 across 1 source(s). Representative sources: Managing time and attendance: Update to Kronos transition plan, system outage scheduled - Clemson News | Managing time and attendance: Update to Kronos transition plan, system outage scheduled - Clemson News"
702b6d38-f869-4f33-856b-5aaa22ba6bae,2026-03-18,26,RISK-SECURITY_BREACH-UNKNOWN-BBF98AB6,CL-000024,SECURITY_BREACH,UNKNOWN,Third-party breach increases data exposure and compliance risk,Cyber,Vendor Risk,8,2,4,Weak,High,False,,Strengthen third-party security requirements | Improve monitoring/detection,NIST AC-3; NIST SI-4; NIST SA-9,Risk signal (Weak): SECURITY_BREACH affecting UNKNOWN in Vendor Risk. Evidence window: 2025-11-24 to 2025-11-24 across 1 source(s). Representative sources: Comcast to pay $1.5 million US fine after vendor data breach - Reuters
702b6d38-f869-4f33-856b-5aaa22ba6bae,2026-03-18,27,RISK-SECURITY_BREACH-UNKNOWN-BBF98AB6,CL-000036,SECURITY_BREACH,UNKNOWN,Third-party breach increases data exposure and compliance risk,Cyber,Vendor Risk,8,2,4,Weak,High,False,,Strengthen third-party security requirements | Improve monitoring/detection,NIST AC-3; NIST SI-4; NIST SA-9,Risk signal (Weak): SECURITY_BREACH affecting UNKNOWN in Vendor Risk. Evidence window: 2026-02-10 to 2026-02-10 across 1 source(s). Representative sources: Stalkerware vendor data breach exposes over half a million customer records - SC Media
702b6d38-f869-4f33-856b-5aaa22ba6bae,2026-03-18,28,RISK-SECURITY_BREACH-UNKNOWN-BBF98AB6,CL-000048,SECURITY_BREACH,UNKNOWN,Third-party breach increases data exposure and compliance risk,Cyber,Vendor Risk,8,2,4,Weak,High,False,,Strengthen third-party security requirements | Improve monitoring/detection,NIST AC-3; NIST SI-4; NIST SA-9,Risk signal (Weak): SECURITY_BREACH affecting UNKNOWN in Vendor Risk. Evidence window: 2026-03-13 to 2026-03-13 across 1 source(s). Representative sources: Orthopaedic Institute of Western Kentucky Patients Affected by Vendor Data Breach - The HIPAA Journal
702b6d38-f869-4f33-856b-5aaa22ba6bae,2026-03-18,29,RISK-SECURITY_BREACH-UNKNOWN-BBF98AB6,CL-000052,SECURITY_BREACH,UNKNOWN,Third-party breach increases data exposure and compliance risk,Cyber,Vendor Risk,8,2,4,Weak,High,False,,Strengthen third-party security requirements | Improve monitoring/detection,NIST AC-3; NIST SI-4; NIST SA-9,Risk signal (Weak): SECURITY_BREACH affecting UNKNOWN in Vendor Risk. Evidence window: 2026-03-17 to 2026-03-17 across 1 source(s). Representative sources: CommonSpirit Health Patients Affected by Vendor Data Breach - The HIPAA Journal
702b6d38-f869-4f33-856b-5aaa22ba6bae,2026-03-18,30,RISK-SECURITY_BREACH-UNKNOWN-BBF98AB6,CL-000006,SECURITY_BREACH,UNKNOWN,Third-party breach increases data exposure and compliance risk,Cyber,Vendor Risk,8,2,4,Weak,Medium,False,,Strengthen third-party security requirements | Improve monitoring/detection,NIST AC-3; NIST SI-4; NIST SA-9,Risk signal (Weak): SECURITY_BREACH affecting UNKNOWN in Vendor Risk. Evidence window: 2025-10-07 to 2025-10-07 across 1 source(s). Representative sources: Discord Reveals Data Breach Following Third-Party Compromise - Infosecurity Magazine
702b6d38-f869-4f33-856b-5aaa22ba6bae,2026-03-18,31,RISK-SECURITY_BREACH-UNKNOWN-BBF98AB6,CL-000007,SECURITY_BREACH,UNKNOWN,Third-party breach increases data exposure and compliance risk,Cyber,Vendor Risk,8,2,4,Weak,Medium,False,,Strengthen third-party security requirements | Improve monitoring/detection,NIST AC-3; NIST SI-4; NIST SA-9,Risk signal (Weak): SECURITY_BREACH affecting UNKNOWN in Vendor Risk. Evidence window: 2025-10-07 to 2025-10-07 across 1 source(s). Representative sources: Discord warns users after data stolen in third-party breach - Malwarebytes
702b6d38-f869-4f33-856b-5aaa22ba6bae,2026-03-18,32,RISK-SECURITY_BREACH-UNKNOWN-BBF98AB6,CL-000019,SECURITY_BREACH,UNKNOWN,Third-party breach increases data exposure and compliance risk,Cyber,Vendor Risk,8,2,4,Weak,Medium,False,,Strengthen third-party security requirements | Improve monitoring/detection,NIST AC-3; NIST SI-4; NIST SA-9,Risk signal (Weak): SECURITY_BREACH affecting UNKNOWN in Vendor Risk. Evidence window: 2025-10-22 to 2025-10-22 across 1 source(s). Representative sources: State officials: Blue Cross-Blue Shield breach could compromise one-third of all residents' data - Daily Montanan
702b6d38-f869-4f33-856b-5aaa22ba6bae,2026-03-18,33,RISK-SECURITY_BREACH-UNKNOWN-BBF98AB6,CL-000022,SECURITY_BREACH,UNKNOWN,Third-party breach increases data exposure and compliance risk,Cyber,Vendor Risk,8,2,4,Weak,Medium,False,,Strengthen third-party security requirements | Improve monitoring/detection,NIST AC-3; NIST SI-4; NIST SA-9,Risk signal (Weak): SECURITY_BREACH affecting UNKNOWN in Vendor Risk. Evidence window: 2025-11-20 to 2025-11-20 across 1 source(s). Representative sources: Hundreds of Salesforce customers hit by yet another third-party vendor breach - CyberScoop
702b6d38-f869-4f33-856b-5aaa22ba6bae,2026-03-18,34,RISK-SECURITY_BREACH-UNKNOWN-BBF98AB6,CL-000023,SECURITY_BREACH,UNKNOWN,Third-party breach increases data exposure and compliance risk,Cyber,Vendor Risk,8,2,4,Weak,Medium,False,,Strengthen third-party security requirements | Improve monitoring/detection,NIST AC-3; NIST SI-4; NIST SA-9,Risk signal (Weak): SECURITY_BREACH affecting UNKNOWN in Vendor Risk. Evidence window: 2025-11-23 to 2025-11-23 across 1 source(s). Representative sources: Iberia discloses customer data leak after vendor security breach - BleepingComputer
702b6d38-f869-4f33-856b-5aaa22ba6bae,2026-03-18,35,RISK-SECURITY_BREACH-UNKNOWN-BBF98AB6,CL-000025,SECURITY_BREACH,UNKNOWN,Third-party breach increases data exposure and compliance risk,Cyber,Vendor Risk,8,2,4,Weak,Medium,False,,Strengthen third-party security requirements | Improve monitoring/detection,NIST AC-3; NIST SI-4; NIST SA-9,Risk signal (Weak): SECURITY_BREACH affecting UNKNOWN in Vendor Risk. Evidence window: 2025-11-24 to 2025-11-24 across 1 source(s). Representative sources: Spanish Airline Iberia Notifies Customers of Data Breach - SecurityWeek
702b6d38-f869-4f33-856b-5aaa22ba6bae,2026-03-18,36,RISK-SECURITY_BREACH-UNKNOWN-BBF98AB6,CL-000034,SECURITY_BREACH,UNKNOWN,Third-party breach increases data exposure and compliance risk,Cyber,Vendor Risk,8,2,4,Weak,Medium,False,,Strengthen third-party security requirements | Improve monitoring/detection,NIST AC-3; NIST SI-4; NIST SA-9,Risk signal (Weak): SECURITY_BREACH affecting UNKNOWN in Vendor Risk. Evidence window: 2026-02-06 to 2026-02-06 across 1 source(s). Representative sources: Betterment data breach exposes 1.4 million customers - American Banker
702b6d38-f869-4f33-856b-5aaa22ba6bae,2026-03-18,37,RISK-OUTAGE_NETWORK-NETWORK-5009F988,CL-000035,OUTAGE_NETWORK,network,Network outage disrupts connectivity to critical services,Technology,Transportation & Logistics,8,2,4,Weak,Medium,False,,Increase network redundancy | Improve failover testing,NIST CP-2; NIST SC-5; ISO22301 8.4,Risk signal (Weak): OUTAGE_NETWORK affecting network in Transportation & Logistics. Evidence window: 2026-02-10 to 2026-02-10 across 1 source(s). Representative sources: Verizon’s major network outage sparks new fallout after backlash - Yahoo Finance
702b6d38-f869-4f33-856b-5aaa22ba6bae,2026-03-18,38,RISK-SECURITY_BREACH-UNKNOWN-BBF98AB6,CL-000037,SECURITY_BREACH,UNKNOWN,Third-party breach increases data exposure and compliance risk,Cyber,Vendor Risk,8,2,4,Weak,Medium,False,,Strengthen third-party security requirements | Improve monitoring/detection,NIST AC-3; NIST SI-4; NIST SA-9,"Risk signal (Weak): SECURITY_BREACH affecting UNKNOWN in Vendor Risk. Evidence window: 2026-02-17 to 2026-02-17 across 1 source(s). Representative sources: Canada Goose Data Breach: ShinyHunters Leak Exposes 600,000 Customer Records via Third-Party Payment Processor - Rescana"
702b6d38-f869-4f33-856b-5aaa22ba6bae,2026-03-18,39,RISK-SECURITY_BREACH-UNKNOWN-BBF98AB6,CL-000038,SECURITY_BREACH,UNKNOWN,Third-party breach increases data exposure and compliance risk,Cyber,Vendor Risk,8,2,4,Weak,Medium,False,,Strengthen third-party security requirements | Improve monitoring/detection,NIST AC-3; NIST SI-4; NIST SA-9,Risk signal (Weak): SECURITY_BREACH affecting UNKNOWN in Vendor Risk. Evidence window: 2026-02-23 to 2026-02-23 across 1 source(s). Representative sources: Panera faces multiple lawsuits following data breach - Restaurant Business
702b6d38-f869-4f33-856b-5aaa22ba6bae,2026-03-18,40,RISK-OUTAGE_CLOUD_REGION-CLOUD-3E219A47,CL-000039,OUTAGE_CLOUD_REGION,cloud,Cloud region outage disrupts hosted workloads,Technology,Physical Infrastructure,8,2,4,Weak,Medium,False,,Implement multi-region failover for critical services | Run regional outage game days,NIST CP-10; NIST CP-2; ISO22301 8.4,Risk signal (Weak): OUTAGE_CLOUD_REGION affecting cloud in Physical Infrastructure. Evidence window: 2026-03-01 to 2026-03-01 across 1 source(s). Representative sources: Amazon Cloud Suffers Outage After ‘Objects’ Hit UAE Data Center - Bloomberg.com
702b6d38-f869-4f33-856b-5aaa22ba6bae,2026-03-18,41,RISK-OUTAGE_CLOUD_REGION-REGION-3FF9228B,CL-000040,OUTAGE_CLOUD_REGION,region,Cloud region outage disrupts hosted workloads,Technology,Physical Infrastructure,8,2,4,Weak,Medium,False,,Implement multi-region failover for critical services | Run regional outage game days,NIST CP-10; NIST CP-2; ISO22301 8.4,Risk signal (Weak): OUTAGE_CLOUD_REGION affecting region in Physical Infrastructure. Evidence window: 2026-03-02 to 2026-03-02 across 1 source(s). Representative sources: AWS UAE data center hit by outage following military strikes across the region - TechRadar
702b6d38-f869-4f33-856b-5aaa22ba6bae,2026-03-18,42,RISK-SECURITY_BREACH-UNKNOWN-BBF98AB6,CL-000042,SECURITY_BREACH,UNKNOWN,Third-party breach increases data exposure and compliance risk,Cyber,Vendor Risk,8,2,4,Weak,Medium,False,,Strengthen third-party security requirements | Improve monitoring/detection,NIST AC-3; NIST SI-4; NIST SA-9,Risk signal (Weak): SECURITY_BREACH affecting UNKNOWN in Vendor Risk. Evidence window: 2026-03-09 to 2026-03-09 across 1 source(s). Representative sources: Ericsson US discloses data breach after service provider hack - BleepingComputer
702b6d38-f869-4f33-856b-5aaa22ba6bae,2026-03-18,43,RISK-SECURITY_BREACH-UNKNOWN-BBF98AB6,CL-000043,SECURITY_BREACH,UNKNOWN,Third-party breach increases data exposure and compliance risk,Cyber,Vendor Risk,8,2,4,Weak,Medium,False,,Strengthen third-party security requirements | Improve monitoring/detection,NIST AC-3; NIST SI-4; NIST SA-9,Risk signal (Weak): SECURITY_BREACH affecting UNKNOWN in Vendor Risk. Evidence window: 2026-03-09 to 2026-03-09 across 1 source(s). Representative sources: Ericsson US Unit Reports Data Breach Tied To Third-Party Service Provider - crn.com
702b6d38-f869-4f33-856b-5aaa22ba6bae,2026-03-18,44,RISK-SECURITY_BREACH-UNKNOWN-BBF98AB6,CL-000045,SECURITY_BREACH,UNKNOWN,Third-party breach increases data exposure and compliance risk,Cyber,Vendor Risk,8,2,4,Weak,Medium,False,,Strengthen third-party security requirements | Improve monitoring/detection,NIST AC-3; NIST SI-4; NIST SA-9,Risk signal (Weak): SECURITY_BREACH affecting UNKNOWN in Vendor Risk. Evidence window: 2026-03-10 to 2026-03-10 across 1 source(s). Representative sources: Ericsson breach blamed on third party vendor vishing attack - theregister.com
