report_run_id,report_date,rank,risk_id,cluster_id,event_type,primary_asset_or_service,title,risk_category,business_function,score_used,likelihood_used,impact_used,evidence_strength,confidence,internal_signals_used,internal_outage_refs,recommended_actions_top,framework_mapping,executive_summary
8cbc7807-42da-470e-b978-dbd121b718bb,2026-03-18,40,RISK-OUTAGE_CLOUD_REGION-REGION-3FF9228B,CL-000050,OUTAGE_CLOUD_REGION,region,Cloud region outage disrupts hosted workloads,Technology,Physical Infrastructure,12,3,4,Medium,Medium,False,,Implement multi-region failover for critical services | Run regional outage game days,NIST CP-10; NIST CP-2; ISO22301 8.4,Risk signal (Medium): OUTAGE_CLOUD_REGION affecting region in Physical Infrastructure. Evidence window: 2026-03-02 to 2026-03-02 across 2 source(s). Representative sources: AWS UAE data center hit by outage following military strikes across the region - TechRadar | AWS UAE data center hit by outage following military strikes across the region - TechRadar
8cbc7807-42da-470e-b978-dbd121b718bb,2026-03-18,41,RISK-SECURITY_BREACH-UNKNOWN-BBF98AB6,CL-000052,SECURITY_BREACH,UNKNOWN,Third-party breach increases data exposure and compliance risk,Cyber,Vendor Risk,12,3,4,Medium,Medium,False,,Strengthen third-party security requirements | Improve monitoring/detection,NIST AC-3; NIST SI-4; NIST SA-9,Risk signal (Medium): SECURITY_BREACH affecting UNKNOWN in Vendor Risk. Evidence window: 2026-03-09 to 2026-03-09 across 2 source(s). Representative sources: Ericsson US discloses data breach after service provider hack - BleepingComputer | Ericsson US discloses data breach after service provider hack - BleepingComputer
8cbc7807-42da-470e-b978-dbd121b718bb,2026-03-18,42,RISK-SECURITY_BREACH-UNKNOWN-BBF98AB6,CL-000053,SECURITY_BREACH,UNKNOWN,Third-party breach increases data exposure and compliance risk,Cyber,Vendor Risk,12,3,4,Medium,Medium,False,,Strengthen third-party security requirements | Improve monitoring/detection,NIST AC-3; NIST SI-4; NIST SA-9,Risk signal (Medium): SECURITY_BREACH affecting UNKNOWN in Vendor Risk. Evidence window: 2026-03-09 to 2026-03-09 across 2 source(s). Representative sources: Ericsson US Unit Reports Data Breach Tied To Third-Party Service Provider - crn.com | Ericsson US Unit Reports Data Breach Tied To Third-Party Service Provider - crn.com
8cbc7807-42da-470e-b978-dbd121b718bb,2026-03-18,43,RISK-SECURITY_BREACH-UNKNOWN-BBF98AB6,CL-000055,SECURITY_BREACH,UNKNOWN,Third-party breach increases data exposure and compliance risk,Cyber,Vendor Risk,12,3,4,Medium,Medium,False,,Strengthen third-party security requirements | Improve monitoring/detection,NIST AC-3; NIST SI-4; NIST SA-9,Risk signal (Medium): SECURITY_BREACH affecting UNKNOWN in Vendor Risk. Evidence window: 2026-03-10 to 2026-03-10 across 2 source(s). Representative sources: Ericsson breach blamed on third party vendor vishing attack - theregister.com | Ericsson breach blamed on third party vendor vishing attack - theregister.com
8cbc7807-42da-470e-b978-dbd121b718bb,2026-03-18,44,RISK-SECURITY_BREACH-UNKNOWN-BBF98AB6,CL-000059,SECURITY_BREACH,UNKNOWN,Third-party breach increases data exposure and compliance risk,Cyber,Vendor Risk,12,3,4,Medium,Medium,False,,Strengthen third-party security requirements | Improve monitoring/detection,NIST AC-3; NIST SI-4; NIST SA-9,Risk signal (Medium): SECURITY_BREACH affecting UNKNOWN in Vendor Risk. Evidence window: 2026-03-13 to 2026-03-13 across 2 source(s). Representative sources: Orthopaedic Institute of Western Kentucky Patients Affected by Vendor Data Breach - The HIPAA Journal | Orthopaedic Institute of Western Kentucky Patients Affected by Vendor Data Breach - The HIPAA Journal
8cbc7807-42da-470e-b978-dbd121b718bb,2026-03-18,45,RISK-SECURITY_BREACH-UNKNOWN-BBF98AB6,CL-000060,SECURITY_BREACH,UNKNOWN,Third-party breach increases data exposure and compliance risk,Cyber,Vendor Risk,12,3,4,Medium,Medium,False,,Strengthen third-party security requirements | Improve monitoring/detection,NIST AC-3; NIST SI-4; NIST SA-9,Risk signal (Medium): SECURITY_BREACH affecting UNKNOWN in Vendor Risk. Evidence window: 2026-03-13 to 2026-03-13 across 2 source(s). Representative sources: Shopify Blames a Compromised Third-Party App for Data Leak - eSecurity Planet | Shopify Blames a Compromised Third-Party App for Data Leak - eSecurity Planet
8cbc7807-42da-470e-b978-dbd121b718bb,2026-03-18,46,RISK-SECURITY_BREACH-UNKNOWN-BBF98AB6,CL-000063,SECURITY_BREACH,UNKNOWN,Third-party breach increases data exposure and compliance risk,Cyber,Vendor Risk,12,3,4,Medium,Medium,False,,Strengthen third-party security requirements | Improve monitoring/detection,NIST AC-3; NIST SI-4; NIST SA-9,Risk signal (Medium): SECURITY_BREACH affecting UNKNOWN in Vendor Risk. Evidence window: 2026-03-17 to 2026-03-17 across 2 source(s). Representative sources: CommonSpirit Health Patients Affected by Vendor Data Breach - The HIPAA Journal | CommonSpirit Health Patients Affected by Vendor Data Breach - The HIPAA Journal
8cbc7807-42da-470e-b978-dbd121b718bb,2026-03-18,47,RISK-UNKNOWN-NETWORK-7CFD7EC8,CL-000031,UNKNOWN,network,UNKNOWN risk affects Network Infrastructure,Technology,Network Infrastructure,9,3,3,Medium,Medium,False,,Review controls and implement appropriate mitigations,,Risk signal (Medium): UNKNOWN affecting network in Network Infrastructure. Evidence window: 2025-11-26 to 2025-11-26 across 2 source(s). Representative sources: Microsoft loses two senior AI infrastructure leaders as data center pressures mount - Network World | Microsoft loses two senior AI infrastructure leaders as data center pressures mount - Network World
8cbc7807-42da-470e-b978-dbd121b718bb,2026-03-18,48,RISK-UNKNOWN-CLOUD-F385B540,CL-000054,UNKNOWN,cloud,UNKNOWN risk affects Cloud Infrastructure,Technology,Cloud Infrastructure,9,3,3,Medium,Medium,False,,Review controls and implement appropriate mitigations,,Risk signal (Medium): UNKNOWN affecting cloud in Cloud Infrastructure. Evidence window: 2026-03-10 to 2026-03-10 across 2 source(s). Representative sources: Why cloud service outages ripple across the internet – and the economy - The Conversation | Why cloud service outages ripple across the internet – and the economy - The Conversation
8cbc7807-42da-470e-b978-dbd121b718bb,2026-03-18,49,RISK-CYBER_OPERATIONAL_DISRUPTION-UNKNOWN-29F36C0D,CL-000058,CYBER_OPERATIONAL_DISRUPTION,UNKNOWN,CYBER_OPERATIONAL_DISRUPTION risk affects IT Operations,Technology,IT Operations,9,3,3,Medium,Medium,False,,Review controls and implement appropriate mitigations,,Risk signal (Medium): CYBER_OPERATIONAL_DISRUPTION affecting UNKNOWN in IT Operations. Evidence window: 2026-03-12 to 2026-03-12 across 2 source(s). Representative sources: Stryker Says Cyberattack Disruption Is Continuing - WSJ | Stryker Says Cyberattack Disruption Is Continuing - WSJ
